unique_name,sample,date,plantsp,bee,species,choice,plant,treatment,trytolegit,robbed,timetorob,timefeeding,flower#,notes,,
Aug-03_corydalis_11_bifarius,CORYBIF017,Aug-03,corydalis,11,bifarius,yes,2,control,yes,yes,10.1,10.69,7,,,
Aug-03_corydalis_11_bifarius,CORYBIF017,Aug-03,corydalis,11,bifarius,yes,2,control,no,yes,11.22,2.76,8,,,
Aug-03_corydalis_11_bifarius,CORYBIF017,Aug-03,corydalis,11,bifarius,yes,2,control,no,yes,6.92,7.79,9,,,
Aug-03_corydalis_11_bifarius,CORYBIF017,Aug-03,corydalis,11,bifarius,yes,2,control,yes,no,na,na,na,,,
Aug-03_corydalis_12_bifarius,CORYBIF018,Aug-03,corydalis,12,bifarius,no,na,na,na,na,na,na,na,,,
Aug-02_corydalis_1_flavifrons,CORYFLAV013,Aug-02,corydalis,1,flavifrons,yes,6,mreu,no,yes,1.46,4.71,1,,,
Aug-02_corydalis_2_bifarius,CORYBIF008,Aug-02,corydalis,2,bifarius,yes,5,control,yes,yes,7.34,14.69,2,,,
Aug-02_corydalis_2_bifarius,CORYBIF008,Aug-02,corydalis,2,bifarius,yes,5,control,no,yes,4.58,11.97,3,,,
Aug-02_corydalis_2_bifarius,CORYBIF008,Aug-02,corydalis,2,bifarius,yes,5,control,no,yes,1.77,1.63,4,,,
Aug-02_corydalis_2_bifarius,CORYBIF008,Aug-02,corydalis,2,bifarius,yes,5,control,no,yes,8.65,9.36,5,,,
Aug-02_corydalis_2_bifarius,CORYBIF008,Aug-02,corydalis,2,bifarius,yes,5,control,no,yes,1.97,20.44,6,,,
Aug-02_corydalis_2_bifarius,CORYBIF008,Aug-02,corydalis,2,bifarius,yes,5,control,no,yes,7.12,1.69,7,,,
Aug-02_corydalis_2_bifarius,CORYBIF008,Aug-02,corydalis,2,bifarius,yes,5,control,no,yes,2.46,1.57,8,,,
Aug-02_corydalis_2_bifarius,CORYBIF008,Aug-02,corydalis,2,bifarius,yes,5,control,no,yes,3.57,27.6,9,,,
Aug-02_corydalis_2_bifarius,CORYBIF008,Aug-02,corydalis,2,bifarius,yes,5,control,no,yes,1.04,13.21,10,,,
Aug-02_corydalis_2_bifarius,CORYBIF008,Aug-02,corydalis,2,bifarius,yes,6,mreu,yes,no,na,na,1,,,
Aug-02_corydalis_3_bifarius,CORYBIF009,Aug-02,corydalis,3,bifarius,no,na,na,na,na,na,na,na,,,
Aug-02_corydalis_4_bifarius,CORYBIF010,Aug-02,corydalis,4,bifarius,no,na,na,na,na,na,na,na,,,
Aug-02_corydalis_5_mixtus,CORYMIXT004,Aug-02,corydalis,5,mixtus,no,na,na,na,na,na,na,na,,,
Aug-02_corydalis_6_flavifrons,CORYFLAV014,Aug-02,corydalis,6,flavifrons,no,na,na,na,na,na,na,na,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,no,yes,1.99,22.47,1,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,no,yes,2.65,14.35,2,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,no,yes,0.9,4.48,3,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,no,yes,1.55,1.17,4,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,no,yes,1.82,17.7,5,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,no,yes,2.53,2.69,6,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,no,yes,4.56,1.21,7,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,no,yes,0.88,3.7,10,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,no,yes,2.15,1.56,11,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,no,yes,8.57,2.4,12,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,6,mreu,yes,yes,6.04,1.9,13,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,6,mreu,yes,yes,5.05,11.48,14,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,yes,no,na,na,8,,,
Aug-02_corydalis_7_bifarius,CORYBIF011,Aug-02,corydalis,7,bifarius,yes,2,mreu,yes,no,na,na,9,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,5,control,no,yes,0.73,12.12,17,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,5,control,no,yes,2.07,2.28,18,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,5,control,no,yes,0.93,7.52,19,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,5,control,no,yes,4.48,2.32,20,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,5,control,no,yes,0.74,2.54,21,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,5,control,no,yes,1.87,2.01,22,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,3,control,no,yes,1.03,3.66,1,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,3,control,yes,yes,7.25,5.73,2,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,3,control,yes,yes,3.75,1.63,3,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,3,control,no,yes,1.91,1.22,9,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,6,mreu,no,yes,1.32,2.82,6,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,6,mreu,no,yes,2.56,2.91,7,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,6,mreu,no,yes,2.03,0.71,8,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,6,mreu,no,yes,3.05,4.05,12,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,6,mreu,no,yes,0.86,16.17,13,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,6,mreu,no,yes,9.33,1.31,14,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,6,mreu,no,yes,3.91,3.21,15,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,6,mreu,no,yes,0.79,1.1,16,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,2,mreu,no,yes,0.69,1.04,24,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,3,control,yes,no,na,na,4,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,5,control,yes,no,na,na,10,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,3,control,yes,no,na,na,11,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,6,mreu,yes,no,na,na,5,,,
Aug-02_corydalis_8_bifarius,CORYBIF012,Aug-02,corydalis,8,bifarius,yes,2,mreu,no,no,na,na,23,,,
Aug-02_corydalis_9_flavifrons,CORYFLAV015,Aug-02,corydalis,9,flavifrons,no,na,na,na,na,na,na,na,,,
Aug-02_corydalis_10_flavifrons,CORYFLAV016,Aug-02,corydalis,10,flavifrons,no,na,na,na,na,na,na,na,,,
Aug-02_corydalis_11_flavifrons,CORYFLAV017,Aug-02,corydalis,11,flavifrons,no,na,na,na,na,na,na,na,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,5,control,yes,yes,3.01,1.99,1,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,5,control,no,yes,1,16.82,2,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,5,control,no,yes,1.02,11.71,3,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,5,control,no,yes,1.37,11.68,4,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,5,control,no,yes,5.51,1.37,5,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,5,control,no,yes,2.48,6.46,6,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,5,control,no,yes,11.6,1.8,7,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,5,control,no,yes,2.57,1.68,8,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,5,control,no,yes,11.26,1.29,9,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,5,control,yes,yes,13.96,13.52,10,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,2,mreu,no,yes,2.11,3.37,11,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,2,mreu,no,yes,2.45,10.53,12,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,2,mreu,no,yes,5.21,5.74,13,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,2,mreu,no,yes,3.03,5.08,14,,,
Aug-02_corydalis_12_flavifrons,CORYFLAV018,Aug-02,corydalis,12,flavifrons,yes,2,mreu,no,yes,5.23,2.6,15,,,
Aug-01_corydalis_1_mixtus,CORYMIXT002,Aug-01,corydalis,1,mixtus,no,na,na,na,na,na,na,na,,,
Aug-01_corydalis_2_flavifrons,CORYFLAV008,Aug-01,corydalis,2,flavifrons,no,na,na,na,na,na,na,na,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,1,control,no,yes,2.38,5.66,6,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,1,control,no,yes,2.95,3.49,7,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,1,control,no,yes,2.94,1.63,8,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,1,control,no,yes,2.98,0.83,9,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,1,control,no,yes,6.19,4.54,10,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,1,control,no,yes,2.75,8.47,11,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,1,control,no,yes,4.96,0.77,12,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,2,control,yes,yes,12.03,2.74,16,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,6,mreu,yes,yes,1.02,2.24,1,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,6,mreu,no,yes,0.92,13.06,2,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,6,mreu,no,yes,0.54,3.64,3,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,6,mreu,no,yes,1.87,1.58,4,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,6,mreu,no,yes,2.21,1.19,5,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,4,mreu,no,yes,1.58,1.18,13,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,4,mreu,no,yes,2.88,1.71,14,,,
Aug-01_corydalis_3_bifarius,CORYBIF004,Aug-01,corydalis,3,bifarius,yes,3,control,yes,no,na,na,15,,,
Aug-01_corydalis_4_flavifrons,CORYFLAV009,Aug-01,corydalis,4,flavifrons,no,na,na,na,na,na,na,na,,,
Aug-01_corydalis_5_bifarius,CORYBIF005,Aug-01,corydalis,5,bifarius,no,na,na,na,na,na,na,na,,,
Aug-01_corydalis_6_flavifrons,CORYFLAV010,Aug-01,corydalis,6,flavifrons,no,na,na,na,na,na,na,na,,,
Aug-01_corydalis_7_bifarius,CORYBIF006,Aug-01,corydalis,7,bifarius,yes,2,control,yes,yes,12.1,1.33,1,crawledupstem,,
Aug-01_corydalis_7_bifarius,CORYBIF006,Aug-01,corydalis,7,bifarius,yes,2,control,no,yes,4.41,40.33,2,,,
Aug-01_corydalis_7_bifarius,CORYBIF006,Aug-01,corydalis,7,bifarius,yes,2,control,no,yes,9.31,6.21,3,,,
Aug-01_corydalis_7_bifarius,CORYBIF006,Aug-01,corydalis,7,bifarius,yes,2,control,no,yes,9.17,11.54,4,,,
Aug-01_corydalis_7_bifarius,CORYBIF006,Aug-01,corydalis,7,bifarius,yes,3,control,no,yes,2.79,12.55,6,,,
Aug-01_corydalis_7_bifarius,CORYBIF006,Aug-01,corydalis,7,bifarius,yes,3,control,no,yes,3.01,7.6,7,,,
Aug-01_corydalis_7_bifarius,CORYBIF006,Aug-01,corydalis,7,bifarius,yes,3,control,no,yes,2.72,25.33,8,,,
Aug-01_corydalis_7_bifarius,CORYBIF006,Aug-01,corydalis,7,bifarius,yes,3,control,no,yes,10.1,18.98,9,,,
Aug-01_corydalis_7_bifarius,CORYBIF006,Aug-01,corydalis,7,bifarius,yes,2,control,no,yes,1.74,0.86,10,,,
Aug-01_corydalis_7_bifarius,CORYBIF006,Aug-01,corydalis,7,bifarius,yes,2,control,no,yes,3.56,6.95,11,,,
Aug-01_corydalis_7_bifarius,CORYBIF006,Aug-01,corydalis,7,bifarius,yes,6,mreu,no,yes,1.23,0.94,5,,,
Aug-01_corydalis_8_bifarius,CORYBIF007,Aug-01,corydalis,8,bifarius,yes,5,mreu,no,yes,4.73,4.13,1,,,
Aug-01_corydalis_8_bifarius,CORYBIF007,Aug-01,corydalis,8,bifarius,yes,5,mreu,no,yes,3.03,2.15,2,,,
Aug-01_corydalis_8_bifarius,CORYBIF007,Aug-01,corydalis,8,bifarius,yes,5,mreu,yes,yes,7.12,18.44,3,,,
Aug-01_corydalis_8_bifarius,CORYBIF007,Aug-01,corydalis,8,bifarius,yes,5,mreu,no,yes,3.57,8.39,4,,,
Aug-01_corydalis_8_bifarius,CORYBIF007,Aug-01,corydalis,8,bifarius,yes,5,mreu,no,yes,1.7,11.14,5,,,
Aug-01_corydalis_8_bifarius,CORYBIF007,Aug-01,corydalis,8,bifarius,yes,5,mreu,yes,yes,14.67,2.52,6,,,
Aug-01_corydalis_8_bifarius,CORYBIF007,Aug-01,corydalis,8,bifarius,yes,5,mreu,no,yes,3.46,7.13,7,,,
Aug-01_corydalis_8_bifarius,CORYBIF007,Aug-01,corydalis,8,bifarius,yes,5,mreu,no,yes,2.78,4.92,8,,,
Aug-01_corydalis_8_bifarius,CORYBIF007,Aug-01,corydalis,8,bifarius,yes,5,mreu,no,yes,6.27,13.41,9,,,
Aug-01_corydalis_8_bifarius,CORYBIF007,Aug-01,corydalis,8,bifarius,yes,5,mreu,no,yes,14.95,1.43,10,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,yes,10.61,20.21,4,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,yes,13.47,13.33,5,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,no,yes,2.84,18.34,6,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,yes,6.38,19.84,7,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,yes,0.77,0.81,8,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,yes,5.74,4.5,9,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,yes,3.12,1.54,10,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,no,yes,4,12.38,11,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,no,yes,2.54,7.07,12,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,no,yes,0.55,4.22,13,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,yes,0.59,9.21,14,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,yes,3.77,1.11,15,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,yes,4.04,7.48,16,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,yes,6.15,2.18,17,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,yes,12.25,1.01,18,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,3,control,yes,no,na,na,19,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,3,control,yes,no,na,na,20,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,3,control,yes,no,na,na,21,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,3,control,yes,no,na,na,2,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,5,mreu,yes,no,na,na,1,,,
Aug-01_corydalis_9_flavifrons,CORYFLAV011,Aug-01,corydalis,9,flavifrons,yes,6,mreu,yes,no,na,na,3,,,
Aug-01_corydalis_10_flavifrons,CORYFLAV012,Aug-01,corydalis,10,flavifrons,no,na,na,na,na,na,na,na,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,3,control,no,yes,1.94,0.91,7,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,3,control,no,yes,2.91,2,8,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,2,control,no,yes,0.61,7.85,9,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,2,control,no,yes,1.63,1.05,10,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,2,control,no,yes,0.86,0.6,11,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,2,control,no,yes,0.81,6.22,12,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,2,control,no,yes,1.92,4.63,13,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,4,mreu,no,yes,0.99,3.84,1,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,4,mreu,no,yes,4.39,1.95,2,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,5,mreu,no,yes,1.69,21.58,3,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,5,mreu,yes,yes,3.61,17.01,4,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,5,mreu,no,yes,1.58,1.02,5,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,4,mreu,no,yes,0.9,9.91,6,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,5,mreu,no,yes,1.05,0.97,14,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,5,mreu,no,yes,0.91,6.89,15,,,
Aug-01_corydalis_11_mixtus,CORYMIXT003,Aug-01,corydalis,11,mixtus,yes,5,mreu,no,yes,0.97,6.28,16,,,
Jul-31_corydalis_1_flavifrons,CORYFLAV001,Jul-31,corydalis,1,flavifrons,yes,1,control,no,yes,15.38,13.84,3,,,
Jul-31_corydalis_1_flavifrons,CORYFLAV001,Jul-31,corydalis,1,flavifrons,yes,1,control,no,yes,0.73,1.4,4,,,
Jul-31_corydalis_1_flavifrons,CORYFLAV001,Jul-31,corydalis,1,flavifrons,yes,4,control,no,no,na,na,2,,,
Jul-31_corydalis_1_flavifrons,CORYFLAV001,Jul-31,corydalis,1,flavifrons,yes,6,mreu,yes,no,na,na,1,couldnotfindhole,,
Jul-31_corydalis_2_flavifrons,CORYFLAV002,Jul-31,corydalis,2,flavifrons,yes,3,mreu,yes,no,na,na,1,,,
Jul-31_corydalis_2_flavifrons,CORYFLAV002,Jul-31,corydalis,2,flavifrons,yes,3,mreu,yes,no,na,na,2,,,
Jul-31_corydalis_2_flavifrons,CORYFLAV002,Jul-31,corydalis,2,flavifrons,yes,3,mreu,yes,no,na,na,3,,,
Jul-31_corydalis_3_bifarius,CORYBIF001,Jul-31,corydalis,3,bifarius,yes,3,mreu,yes,yes,0.85,20.87,3,,,
Jul-31_corydalis_3_bifarius,CORYBIF001,Jul-31,corydalis,3,bifarius,yes,3,mreu,no,yes,0.78,8.91,4,,,
Jul-31_corydalis_3_bifarius,CORYBIF001,Jul-31,corydalis,3,bifarius,yes,3,mreu,no,yes,2.91,16.24,5,,,
Jul-31_corydalis_3_bifarius,CORYBIF001,Jul-31,corydalis,3,bifarius,yes,3,mreu,no,no,na,na,1,,,
Jul-31_corydalis_3_bifarius,CORYBIF001,Jul-31,corydalis,3,bifarius,yes,3,mreu,yes,no,na,na,2,,,
Jul-31_corydalis_4_flavifrons,CORYFLAV003,Jul-31,corydalis,4,flavifrons,no/dead,na,na,na,na,na,na,na,,,
Jul-31_corydalis_5_bifarius,CORYBIF002,Jul-31,corydalis,5,bifarius,no,na,na,na,na,na,na,na,,,
Jul-31_corydalis_6_flavifrons,CORYFLAV004,Jul-31,corydalis,6,flavifrons,yes,3,mreu,no,yes,3.37,3.86,3,,,
Jul-31_corydalis_6_flavifrons,CORYFLAV004,Jul-31,corydalis,6,flavifrons,yes,3,mreu,no,yes,0.59,2.84,4,,,
Jul-31_corydalis_6_flavifrons,CORYFLAV004,Jul-31,corydalis,6,flavifrons,yes,5,control,no,no,na,na,1,,,
Jul-31_corydalis_6_flavifrons,CORYFLAV004,Jul-31,corydalis,6,flavifrons,yes,1,control,no,no,na,na,2,,,
Jul-31_corydalis_6_flavifrons,CORYFLAV004,Jul-31,corydalis,6,flavifrons,yes,5,control,no,no,na,na,5,,,
Jul-31_corydalis_7_bifarius,CORYBIF003,Jul-31,corydalis,7,bifarius,yes,1,control,yes,no,na,na,1,,,
Jul-31_corydalis_7_bifarius,CORYBIF003,Jul-31,corydalis,7,bifarius,yes,4,control,yes,no,na,na,2,,,
Jul-31_corydalis_8_flavifrons,CORYFLAV005,Jul-31,corydalis,8,flavifrons,no/dead,na,na,na,na,na,na,na,,,
Jul-31_corydalis_9_flavifrons,CORYFLAV006,Jul-31,corydalis,9,flavifrons,yes,4,control,no,yes,18.32,17.88,1,,,
Jul-31_corydalis_9_flavifrons,CORYFLAV006,Jul-31,corydalis,9,flavifrons,yes,4,control,no,yes,6.02,17.5,2,,,
Jul-31_corydalis_9_flavifrons,CORYFLAV006,Jul-31,corydalis,9,flavifrons,yes,4,control,no,yes,0.73,4.66,3,,,
Jul-31_corydalis_9_flavifrons,CORYFLAV006,Jul-31,corydalis,9,flavifrons,yes,4,control,no,yes,2.81,2.56,4,,,
Jul-31_corydalis_9_flavifrons,CORYFLAV006,Jul-31,corydalis,9,flavifrons,yes,4,control,no,yes,0.91,11.09,5,,,
Jul-31_corydalis_9_flavifrons,CORYFLAV006,Jul-31,corydalis,9,flavifrons,yes,4,control,yes,no,na,na,6,,,
Jul-31_corydalis_9_flavifrons,CORYFLAV006,Jul-31,corydalis,9,flavifrons,yes,4,control,yes,no,na,na,8,,,
Jul-31_corydalis_9_flavifrons,CORYFLAV006,Jul-31,corydalis,9,flavifrons,yes,1,control,no,no,na,na,9,,,
Jul-31_corydalis_9_flavifrons,CORYFLAV006,Jul-31,corydalis,9,flavifrons,yes,6,mreu,yes,no,na,na,7,,,
Jul-31_corydalis_10_flavifrons,CORYFLAV007,Jul-31,corydalis,10,flavifrons,no/dead,na,na,na,na,na,na,na,,,
Jul-31_corydalis_11_mixtus,CORYMIXT001,Jul-31,corydalis,11,mixtus,yes,1,control,yes,na,na,na,1,4minutesonplantnothing,,
